sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
1174,0.271 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6796757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6262,7,1C 03 DB 01 00 8D 04 
1175,0.271 884 680,"SysTick","ISR Exit","Returns to Idle",6797117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6269,3,03 E8 02 
1176,0.272 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6820814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6272,5,02 0F 91 B9 01 
1177,0.272 849 280,"SysTick","xTaskIncrementTick","",6821232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6277,5,DB 01 00 A2 03 
1178,0.272 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6821757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6282,7,1C 03 DB 01 00 8D 04 
1179,0.272 884 680,"SysTick","ISR Exit","Returns to Idle",6822117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6289,3,03 E8 02 
1180,0.273 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6845814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6292,5,02 0F 91 B9 01 
1181,0.273 849 280,"SysTick","xTaskIncrementTick","",6846232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6297,5,DB 01 00 A2 03 
1182,0.273 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6846757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6302,7,1C 03 DB 01 00 8D 04 
1183,0.273 884 680,"SysTick","ISR Exit","Returns to Idle",6847117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6309,3,03 E8 02 
1184,0.274 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6870814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6312,5,02 0F 91 B9 01 
1185,0.274 849 280,"SysTick","xTaskIncrementTick","",6871232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6317,5,DB 01 00 A2 03 
1186,0.274 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6871757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6322,7,1C 03 DB 01 00 8D 04 
1187,0.274 884 680,"SysTick","ISR Exit","Returns to Idle",6872117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6329,3,03 E8 02 
1188,0.275 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6895814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6332,5,02 0F 91 B9 01 
1189,0.275 849 280,"SysTick","xTaskIncrementTick","",6896232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6337,5,DB 01 00 A2 03 
1190,0.275 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6896757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6342,7,1C 03 DB 01 00 8D 04 
1191,0.275 884 680,"SysTick","ISR Exit","Returns to Idle",6897117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6349,3,03 E8 02 
1192,0.276 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6920814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6352,5,02 0F 91 B9 01 
1193,0.276 849 280,"SysTick","xTaskIncrementTick","",6921232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6357,5,DB 01 00 A2 03 
1194,0.276 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6921757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6362,7,1C 03 DB 01 00 8D 04 
1195,0.276 884 680,"SysTick","ISR Exit","Returns to Idle",6922117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6369,3,03 E8 02 
1196,0.277 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6945814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6372,5,02 0F 91 B9 01 
1197,0.277 849 280,"SysTick","xTaskIncrementTick","",6946232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6377,5,DB 01 00 A2 03 
1198,0.277 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6946757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6382,7,1C 03 DB 01 00 8D 04 
1199,0.277 884 680,"SysTick","ISR Exit","Returns to Idle",6947117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6389,3,03 E8 02 
1200,0.278 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6970814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6392,5,02 0F 91 B9 01 
1201,0.278 849 280,"SysTick","xTaskIncrementTick","",6971232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6397,5,DB 01 00 A2 03 
1202,0.278 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6971757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6402,7,1C 03 DB 01 00 8D 04 
1203,0.278 884 680,"SysTick","ISR Exit","Returns to Idle",6972117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6409,3,03 E8 02 
1204,0.279 832 560,"SysTick","ISR Enter","Runs for 52.120 us",6995814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6412,5,02 0F 91 B9 01 
1205,0.279 849 280,"SysTick","xTaskIncrementTick","",6996232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6417,5,DB 01 00 A2 03 
1206,0.279 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",6996757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6422,7,1C 03 DB 01 00 8D 04 
1207,0.279 884 680,"SysTick","ISR Exit","Returns to Idle",6997117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6429,3,03 E8 02 
1208,0.280 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7020814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6432,5,02 0F 91 B9 01 
1209,0.280 849 280,"SysTick","xTaskIncrementTick","",7021232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6437,5,DB 01 00 A2 03 
1210,0.280 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7021757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6442,7,1C 03 DB 01 00 8D 04 
1211,0.280 884 680,"SysTick","ISR Exit","Returns to Idle",7022117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6449,3,03 E8 02 
1212,0.281 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7045814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6452,5,02 0F 91 B9 01 
1213,0.281 849 280,"SysTick","xTaskIncrementTick","",7046232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6457,5,DB 01 00 A2 03 
1214,0.281 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7046757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6462,7,1C 03 DB 01 00 8D 04 
1215,0.281 884 680,"SysTick","ISR Exit","Returns to Idle",7047117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6469,3,03 E8 02 
1216,0.282 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7070814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6472,5,02 0F 91 B9 01 
1217,0.282 849 280,"SysTick","xTaskIncrementTick","",7071232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6477,5,DB 01 00 A2 03 
1218,0.282 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7071757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6482,7,1C 03 DB 01 00 8D 04 
1219,0.282 884 680,"SysTick","ISR Exit","Returns to Idle",7072117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6489,3,03 E8 02 
1220,0.283 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7095814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6492,5,02 0F 91 B9 01 
1221,0.283 849 280,"SysTick","xTaskIncrementTick","",7096232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6497,5,DB 01 00 A2 03 
1222,0.283 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7096757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6502,7,1C 03 DB 01 00 8D 04 
1223,0.283 884 680,"SysTick","ISR Exit","Returns to Idle",7097117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6509,3,03 E8 02 
1224,0.284 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7120814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6512,5,02 0F 91 B9 01 
1225,0.284 849 280,"SysTick","xTaskIncrementTick","",7121232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6517,5,DB 01 00 A2 03 
1226,0.284 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7121757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6522,7,1C 03 DB 01 00 8D 04 
1227,0.284 884 680,"SysTick","ISR Exit","Returns to Idle",7122117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6529,3,03 E8 02 
1228,0.285 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7145814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6532,5,02 0F 91 B9 01 
1229,0.285 849 280,"SysTick","xTaskIncrementTick","",7146232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6537,5,DB 01 00 A2 03 
1230,0.285 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7146757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6542,7,1C 03 DB 01 00 8D 04 
1231,0.285 884 680,"SysTick","ISR Exit","Returns to Idle",7147117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6549,3,03 E8 02 
1232,0.286 832 560,"SysTick","ISR Enter","Runs for 61.080 us",7170814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6552,5,02 0F 91 B9 01 
1233,0.286 858 240,"SysTick","xTaskIncrementTick","",7171456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6557,5,DB 01 00 82 05 
1234,0.286 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7171981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6562,7,1C 03 DB 01 00 8D 04 
1235,0.286 893 640,"SysTick","ISR Exit","Returns to Idle",7172341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6569,3,03 E8 02 
1236,0.287 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7195814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6572,5,02 0F B1 B7 01 
1237,0.287 849 280,"SysTick","xTaskIncrementTick","",7196232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6577,5,DB 01 00 A2 03 
1238,0.287 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7196757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6582,7,1C 03 DB 01 00 8D 04 
1239,0.287 884 680,"SysTick","ISR Exit","Returns to Idle",7197117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6589,3,03 E8 02 
1240,0.288 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7220814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6592,5,02 0F 91 B9 01 
1241,0.288 849 280,"SysTick","xTaskIncrementTick","",7221232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6597,5,DB 01 00 A2 03 
1242,0.288 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7221757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6602,7,1C 03 DB 01 00 8D 04 
1243,0.288 884 680,"SysTick","ISR Exit","Returns to Idle",7222117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6609,3,03 E8 02 
1244,0.289 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7245814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6612,5,02 0F 91 B9 01 
1245,0.289 849 280,"SysTick","xTaskIncrementTick","",7246232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6617,5,DB 01 00 A2 03 
1246,0.289 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7246757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6622,7,1C 03 DB 01 00 8D 04 
1247,0.289 884 680,"SysTick","ISR Exit","Returns to Idle",7247117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6629,3,03 E8 02 
1248,0.290 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7270814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6632,5,02 0F 91 B9 01 
1249,0.290 849 280,"SysTick","xTaskIncrementTick","",7271232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6637,5,DB 01 00 A2 03 
1250,0.290 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7271757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6642,7,1C 03 DB 01 00 8D 04 
1251,0.290 884 680,"SysTick","ISR Exit","Returns to Idle",7272117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6649,3,03 E8 02 
1252,0.291 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7295814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6652,5,02 0F 91 B9 01 
1253,0.291 849 280,"SysTick","xTaskIncrementTick","",7296232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6657,5,DB 01 00 A2 03 
1254,0.291 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7296757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6662,7,1C 03 DB 01 00 8D 04 
1255,0.291 884 680,"SysTick","ISR Exit","Returns to Idle",7297117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6669,3,03 E8 02 
1256,0.292 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7320814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6672,5,02 0F 91 B9 01 
1257,0.292 849 280,"SysTick","xTaskIncrementTick","",7321232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6677,5,DB 01 00 A2 03 
1258,0.292 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7321757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6682,7,1C 03 DB 01 00 8D 04 
1259,0.292 884 680,"SysTick","ISR Exit","Returns to Idle",7322117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6689,3,03 E8 02 
1260,0.293 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7345814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6692,5,02 0F 91 B9 01 
1261,0.293 849 280,"SysTick","xTaskIncrementTick","",7346232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6697,5,DB 01 00 A2 03 
1262,0.293 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7346757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6702,7,1C 03 DB 01 00 8D 04 
1263,0.293 884 680,"SysTick","ISR Exit","Returns to Idle",7347117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6709,3,03 E8 02 
1264,0.294 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7370814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6712,5,02 0F 91 B9 01 
1265,0.294 849 280,"SysTick","xTaskIncrementTick","",7371232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6717,5,DB 01 00 A2 03 
1266,0.294 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7371757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6722,7,1C 03 DB 01 00 8D 04 
1267,0.294 884 680,"SysTick","ISR Exit","Returns to Idle",7372117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6729,3,03 E8 02 
1268,0.295 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7395814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6732,5,02 0F 91 B9 01 
1269,0.295 849 280,"SysTick","xTaskIncrementTick","",7396232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6737,5,DB 01 00 A2 03 
1270,0.295 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7396757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6742,7,1C 03 DB 01 00 8D 04 
1271,0.295 884 680,"SysTick","ISR Exit","Returns to Idle",7397117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6749,3,03 E8 02 
1272,0.296 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7420814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6752,5,02 0F 91 B9 01 
1273,0.296 849 280,"SysTick","xTaskIncrementTick","",7421232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6757,5,DB 01 00 A2 03 
1274,0.296 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7421757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6762,7,1C 03 DB 01 00 8D 04 
1275,0.296 884 680,"SysTick","ISR Exit","Returns to Idle",7422117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6769,3,03 E8 02 
1276,0.297 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7445814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6772,5,02 0F 91 B9 01 
1277,0.297 849 280,"SysTick","xTaskIncrementTick","",7446232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6777,5,DB 01 00 A2 03 
1278,0.297 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7446757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6782,7,1C 03 DB 01 00 8D 04 
1279,0.297 884 680,"SysTick","ISR Exit","Returns to Idle",7447117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6789,3,03 E8 02 
1280,0.298 832 560,"SysTick","ISR Enter","Runs for 52.120 us",7470814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6792,5,02 0F 91 B9 01 
1281,0.298 849 280,"SysTick","xTaskIncrementTick","",7471232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6797,5,DB 01 00 A2 03 
1282,0.298 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",7471757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6802,7,1C 03 DB 01 00 8D 04 
1283,0.298 884 680,"SysTick","ISR Exit","Returns to Idle",7472117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,6809,3,03 E8 02 
1284,0.299 832 560,"SysTick","ISR Enter","Runs for 81.960 us",7495814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,6812,5,02 0F 91 B9 01 
1285,0.299 849 280,"SysTick","xTaskIncrementTick","",7496232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,6817,5,DB 01 00 A2 03 
1286,0.299 874 000,"SysTick","Task Ready","Green Task, runs after 66.320 us",7496850,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,6822,8,06 88 9F 80 80 01 EA 04 
1287,0.299 900 200,"SysTick","xTaskIncrementTick","Returns 1 after 50.920 us",7497505,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,6830,7,1C 03 DB 01 01 8F 05 
1288,0.299 914 520,"SysTick","ISR Exit","Returns to Scheduler",7497863,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,6837,3,12 E6 02 
1289,0.299 940 320,"Green Task","Task Run","Runs for 177.080 us",7498508,0x0000000400000000,0x0000000810000F88,0x0000000810000F88,4,6840,8,04 88 9F 80 80 01 85 05 
1290,0.299 958 680,"Green Task","vTaskDelay","Returns after 99.930 ms",7498967,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,6848,6,1C 02 C5 01 CB 03 
1291,0.300 008 640,"Green Task","Log","Turning G LED OFF",7500216,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,26,6854,24,1A 14 11 54 75 72 6E 69 6E 67 20 47 20 4C 45 44 20 4F 46 46 00 00 E1 09 
1292,0.300 029 240,"Green Task","vTaskDelay","xTicksToDelay = 100",7500731,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,197,6878,6,C5 01 01 64 83 04 
1293,0.300 043 040,"Green Task","vTaskSuspendAll","",7501076,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,207,6884,5,CF 01 00 D9 02 
1294,0.300 058 080,"Green Task","vTaskSuspendAll","Returns after 15.040 us",7501452,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,6889,6,1C 02 CF 01 F8 02 
1295,0.300 079 480,"Green Task","uxListRemove","pxItemToRemove = 0x10000F8C",7501987,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,285,6895,10,9D 02 05 8C 9F 80 80 01 97 04 
1296,0.300 098 000,"Green Task","uxListRemove","Returns 0 after 18.520 us",7502450,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,6905,7,1C 03 9D 02 00 CF 03 
1297,0.300 117 400,"Green Task","Task Block","Delayed",7502935,0x0000000810000F88,0x0000000810000F88,0x0000000400000000,7,6912,9,07 88 9F 80 80 01 04 E5 03 
1298,0.300 143 080,"Scheduler","vListInsert","pxList = 0x1000010C, pxNewListItem = 0x10000F8C",7503577,0x0000000400000000,0x0000000400000000,0x0000000400000000,284,6921,15,9C 02 0A 8C 82 80 80 01 8C 9F 80 80 01 82 05 
1299,0.300 161 720,"Scheduler","vListInsert","Returns after 18.640 us",7504043,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,6936,6,1C 02 9C 02 D2 03 
1300,0.300 176 880,"Scheduler","xTaskResumeAll","",7504422,0x0000000400000000,0x0000000400000000,0x0000000400000000,208,6942,5,D0 01 00 FB 02 
1301,0.300 198 880,"Scheduler","xTaskResumeAll","Returns 0 after 22.000 us",7504972,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,6947,7,1C 03 D0 01 00 A6 04 
1302,0.300 222 480,"Idle","System Idle","Idle for 99.692 ms",7505562,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6954,3,11 CE 04 
